Plant_ID,Product Card Id,Product Name,Order_Date,Weekly_Demand,Demand_Rank,Demand_Last_Week,Demand_Change,Demand_Growth,Plant_Weekly_Demand,Demand_Contribution,Demand_Contribution_Pct,Cumulative_Contribution
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2016-03-20,165,3.0,151.0,14.0,0.09271523178807947,1021,0.1616062683643487,16.16,0.9461312438785505
P1,276,Under Armour Women's Ignite Slide,2016-03-20,14,4.0,0.0,14.0,,1021,0.013712047012732615,1.37,0.9598432908912831
P1,282,Under Armour Women's Ignite PIP VI Slide,2016-03-20,11,5.0,4.0,7.0,1.75,1021,0.010773751224289911,1.08,0.970617042115573
P1,273,Under Armour Kids' Mercenary Slide,2016-03-20,9,6.0,6.0,3.0,0.5,1021,0.00881488736532811,0.88,0.9794319294809011
P1,172,Nike Women's Tempo Shorts,2016-03-20,8,7.0,8.0,0.0,0.0,1021,0.007835455435847209,0.78,0.9872673849167484
P1,278,Under Armour Men's Compression EV SL Slide,2016-03-20,5,8.0,5.0,0.0,0.0,1021,0.004897159647404506,0.49,0.9921645445641528
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2016-03-20,4,9.0,1.0,3.0,3.0,1021,0.0039177277179236044,0.39,0.9960822722820765
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-03-20,4,9.0,9.0,-5.0,-0.5555555555555556,1021,0.0039177277179236044,0.39,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2016-03-27,527,1.0,514.0,13.0,0.02529182879377432,942,0.559447983014862,55.94,0.559447983014862
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-03-27,222,2.0,287.0,-65.0,-0.2264808362369338,942,0.2356687898089172,23.57,0.7951167728237791
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2016-03-27,142,3.0,165.0,-23.0,-0.1393939393939394,942,0.15074309978768577,15.07,0.945859872611465
P1,276,Under Armour Women's Ignite Slide,2016-03-27,18,4.0,14.0,4.0,0.2857142857142857,942,0.01910828025477707,1.91,0.964968152866242
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2016-03-27,12,5.0,4.0,8.0,2.0,942,0.012738853503184714,1.27,0.9777070063694268
P1,172,Nike Women's Tempo Shorts,2016-03-27,10,6.0,8.0,2.0,0.25,942,0.010615711252653927,1.06,0.9883227176220807
P1,273,Under Armour Kids' Mercenary Slide,2016-03-27,5,7.0,9.0,-4.0,-0.4444444444444444,942,0.005307855626326964,0.53,0.9936305732484076
P1,282,Under Armour Women's Ignite PIP VI Slide,2016-03-27,4,8.0,11.0,-7.0,-0.6363636363636364,942,0.004246284501061571,0.42,0.9978768577494692
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-03-27,2,9.0,4.0,-2.0,-0.5,942,0.0021231422505307855,0.21,1.0
P1,278,Under Armour Men's Compression EV SL Slide,2016-03-27,0,10.0,5.0,-5.0,-1.0,942,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2016-04-03,536,1.0,527.0,9.0,0.017077798861480076,990,0.5414141414141415,54.14,0.5414141414141415
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-04-03,270,2.0,222.0,48.0,0.21621621621621623,990,0.2727272727272727,27.27,0.8141414141414142
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2016-04-03,151,3.0,142.0,9.0,0.06338028169014084,990,0.15252525252525254,15.25,0.9666666666666667
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2016-04-03,8,4.0,12.0,-4.0,-0.3333333333333333,990,0.00808080808080808,0.81,0.9747474747474748
P1,273,Under Armour Kids' Mercenary Slide,2016-04-03,7,5.0,5.0,2.0,0.4,990,0.007070707070707071,0.71,0.9818181818181818
P1,276,Under Armour Women's Ignite Slide,2016-04-03,7,5.0,18.0,-11.0,-0.6111111111111112,990,0.007070707070707071,0.71,0.9888888888888889
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-04-03,5,6.0,2.0,3.0,1.5,990,0.005050505050505051,0.51,0.993939393939394
P1,278,Under Armour Men's Compression EV SL Slide,2016-04-03,4,7.0,0.0,4.0,,990,0.00404040404040404,0.4,0.997979797979798
P1,172,Nike Women's Tempo Shorts,2016-04-03,2,8.0,10.0,-8.0,-0.8,990,0.00202020202020202,0.2,1.0
P1,282,Under Armour Women's Ignite PIP VI Slide,2016-04-03,0,9.0,4.0,-4.0,-1.0,990,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2016-04-10,542,1.0,536.0,6.0,0.011194029850746268,1041,0.5206532180595581,52.07,0.5206532180595581
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-04-10,288,2.0,270.0,18.0,0.06666666666666667,1041,0.276657060518732,27.67,0.7973102785782902
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2016-04-10,163,3.0,151.0,12.0,0.07947019867549669,1041,0.15658021133525457,15.66,0.9538904899135447
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2016-04-10,14,4.0,8.0,6.0,0.75,1041,0.013448607108549471,1.34,0.9673390970220942
P1,282,Under Armour Women's Ignite PIP VI Slide,2016-04-10,9,5.0,0.0,9.0,,1041,0.008645533141210375,0.86,0.9759846301633045
P1,276,Under Armour Women's Ignite Slide,2016-04-10,7,6.0,7.0,0.0,0.0,1041,0.0067243035542747355,0.67,0.9827089337175793
P1,273,Under Armour Kids' Mercenary Slide,2016-04-10,6,7.0,7.0,-1.0,-0.14285714285714285,1041,0.005763688760806916,0.58,0.9884726224783862
P1,172,Nike Women's Tempo Shorts,2016-04-10,5,8.0,2.0,3.0,1.5,1041,0.004803073967339097,0.48,0.9932756964457253
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-04-10,5,8.0,5.0,0.0,0.0,1041,0.004803073967339097,0.48,0.9980787704130644
P1,278,Under Armour Men's Compression EV SL Slide,2016-04-10,2,9.0,4.0,-2.0,-0.5,1041,0.0019212295869356388,0.19,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2016-04-17,530,1.0,542.0,-12.0,-0.02214022140221402,952,0.5567226890756303,55.67,0.5567226890756303
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-04-17,223,2.0,288.0,-65.0,-0.22569444444444445,952,0.2342436974789916,23.42,0.7909663865546219
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2016-04-17,182,3.0,163.0,19.0,0.1165644171779141,952,0.19117647058823528,19.12,0.9821428571428572
P1,273,Under Armour Kids' Mercenary Slide,2016-04-17,6,4.0,6.0,0.0,0.0,952,0.0063025210084033615,0.63,0.9884453781512605
P1,276,Under Armour Women's Ignite Slide,2016-04-17,5,5.0,7.0,-2.0,-0.2857142857142857,952,0.005252100840336135,0.53,0.9936974789915967
P1,282,Under Armour Women's Ignite PIP VI Slide,2016-04-17,4,6.0,9.0,-5.0,-0.5555555555555556,952,0.004201680672268907,0.42,0.9978991596638656
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2016-04-17,2,7.0,14.0,-12.0,-0.8571428571428571,952,0.0021008403361344537,0.21,1.0
P1,172,Nike Women's Tempo Shorts,2016-04-17,0,8.0,5.0,-5.0,-1.0,952,0.0,0.0,1.0
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-04-17,0,8.0,5.0,-5.0,-1.0,952,0.0,0.0,1.0
P1,278,Under Armour Men's Compression EV SL Slide,2016-04-17,0,8.0,2.0,-2.0,-1.0,952,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2016-04-24,560,1.0,530.0,30.0,0.05660377358490566,1031,0.5431619786614937,54.32,0.5431619786614937
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-04-24,276,2.0,223.0,53.0,0.23766816143497757,1031,0.2677012609117362,26.77,0.8108632395732299
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2016-04-24,152,3.0,182.0,-30.0,-0.16483516483516483,1031,0.14742967992240544,14.74,0.9582929194956353
P1,273,Under Armour Kids' Mercenary Slide,2016-04-24,11,4.0,6.0,5.0,0.8333333333333334,1031,0.01066925315227934,1.07,0.9689621726479147
P1,278,Under Armour Men's Compression EV SL Slide,2016-04-24,9,5.0,0.0,9.0,,1031,0.008729388942774006,0.87,0.9776915615906887
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-04-24,8,6.0,0.0,8.0,,1031,0.007759456838021339,0.78,0.9854510184287101
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2016-04-24,7,7.0,2.0,5.0,2.5,1031,0.006789524733268671,0.68,0.9922405431619787
P1,172,Nike Women's Tempo Shorts,2016-04-24,5,8.0,0.0,5.0,,1031,0.004849660523763337,0.48,0.9970902036857421
P1,276,Under Armour Women's Ignite Slide,2016-04-24,3,9.0,5.0,-2.0,-0.4,1031,0.002909796314258002,0.29,1.0
P1,282,Under Armour Women's Ignite PIP VI Slide,2016-04-24,0,10.0,4.0,-4.0,-1.0,1031,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2016-05-01,493,1.0,560.0,-67.0,-0.11964285714285715,892,0.5526905829596412,55.27,0.5526905829596412
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-05-01,217,2.0,276.0,-59.0,-0.213768115942029,892,0.24327354260089687,24.33,0.7959641255605381
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2016-05-01,141,3.0,152.0,-11.0,-0.07236842105263158,892,0.15807174887892378,15.81,0.9540358744394619
P1,276,Under Armour Women's Ignite Slide,2016-05-01,12,4.0,3.0,9.0,3.0,892,0.013452914798206279,1.35,0.9674887892376681
P1,278,Under Armour Men's Compression EV SL Slide,2016-05-01,12,4.0,9.0,3.0,0.3333333333333333,892,0.013452914798206279,1.35,0.9809417040358744
P1,172,Nike Women's Tempo Shorts,2016-05-01,6,5.0,5.0,1.0,0.2,892,0.006726457399103139,0.67,0.9876681614349776
P1,282,Under Armour Women's Ignite PIP VI Slide,2016-05-01,5,6.0,0.0,5.0,,892,0.005605381165919282,0.56,0.9932735426008968
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2016-05-01,3,7.0,7.0,-4.0,-0.5714285714285714,892,0.0033632286995515697,0.34,0.9966367713004485
P1,273,Under Armour Kids' Mercenary Slide,2016-05-01,3,7.0,11.0,-8.0,-0.7272727272727273,892,0.0033632286995515697,0.34,1.0
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-05-01,0,8.0,8.0,-8.0,-1.0,892,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2016-05-08,549,1.0,493.0,56.0,0.11359026369168357,945,0.580952380952381,58.1,0.580952380952381
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-05-08,202,2.0,217.0,-15.0,-0.06912442396313365,945,0.21375661375661376,21.38,0.7947089947089947
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2016-05-08,129,3.0,141.0,-12.0,-0.0851063829787234,945,0.1365079365079365,13.65,0.9312169312169313
P1,273,Under Armour Kids' Mercenary Slide,2016-05-08,17,4.0,3.0,14.0,4.666666666666667,945,0.01798941798941799,1.8,0.9492063492063493
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-05-08,15,5.0,0.0,15.0,,945,0.015873015873015872,1.59,0.9650793650793651
P1,172,Nike Women's Tempo Shorts,2016-05-08,9,6.0,6.0,3.0,0.5,945,0.009523809523809525,0.95,0.9746031746031746
P1,276,Under Armour Women's Ignite Slide,2016-05-08,7,7.0,12.0,-5.0,-0.4166666666666667,945,0.007407407407407408,0.74,0.982010582010582
P1,278,Under Armour Men's Compression EV SL Slide,2016-05-08,7,7.0,12.0,-5.0,-0.4166666666666667,945,0.007407407407407408,0.74,0.9894179894179894
P1,282,Under Armour Women's Ignite PIP VI Slide,2016-05-08,7,7.0,5.0,2.0,0.4,945,0.007407407407407408,0.74,0.9968253968253968
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2016-05-08,3,8.0,3.0,0.0,0.0,945,0.0031746031746031746,0.32,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2016-05-15,543,1.0,549.0,-6.0,-0.01092896174863388,970,0.5597938144329897,55.98,0.5597938144329897
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-05-15,213,2.0,202.0,11.0,0.054455445544554455,970,0.21958762886597938,21.96,0.7793814432989691
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2016-05-15,152,3.0,129.0,23.0,0.17829457364341086,970,0.15670103092783505,15.67,0.9360824742268041
P1,273,Under Armour Kids' Mercenary Slide,2016-05-15,13,4.0,17.0,-4.0,-0.23529411764705882,970,0.013402061855670102,1.34,0.9494845360824742
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2016-05-15,10,5.0,3.0,7.0,2.3333333333333335,970,0.010309278350515464,1.03,0.9597938144329897
P1,172,Nike Women's Tempo Shorts,2016-05-15,9,6.0,9.0,0.0,0.0,970,0.009278350515463918,0.93,0.9690721649484536
P1,276,Under Armour Women's Ignite Slide,2016-05-15,9,6.0,7.0,2.0,0.2857142857142857,970,0.009278350515463918,0.93,0.9783505154639175
P1,282,Under Armour Women's Ignite PIP VI Slide,2016-05-15,9,6.0,7.0,2.0,0.2857142857142857,970,0.009278350515463918,0.93,0.9876288659793815
P1,278,Under Armour Men's Compression EV SL Slide,2016-05-15,7,7.0,7.0,0.0,0.0,970,0.007216494845360825,0.72,0.9948453608247423
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-05-15,5,8.0,15.0,-10.0,-0.6666666666666666,970,0.005154639175257732,0.52,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2016-05-22,529,1.0,543.0,-14.0,-0.02578268876611418,981,0.5392456676860347,53.92,0.5392456676860347
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-05-22,237,2.0,213.0,24.0,0.11267605633802817,981,0.2415902140672783,24.16,0.780835881753313
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2016-05-22,161,3.0,152.0,9.0,0.05921052631578947,981,0.16411824668705402,16.41,0.944954128440367
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2016-05-22,24,4.0,10.0,14.0,1.4,981,0.024464831804281346,2.45,0.9694189602446484
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-05-22,11,5.0,5.0,6.0,1.2,981,0.011213047910295617,1.12,0.9806320081549439
P1,172,Nike Women's Tempo Shorts,2016-05-22,5,6.0,9.0,-4.0,-0.4444444444444444,981,0.0050968399592252805,0.51,0.9857288481141692
P1,278,Under Armour Men's Compression EV SL Slide,2016-05-22,5,6.0,7.0,-2.0,-0.2857142857142857,981,0.0050968399592252805,0.51,0.9908256880733944
P1,282,Under Armour Women's Ignite PIP VI Slide,2016-05-22,5,6.0,9.0,-4.0,-0.4444444444444444,981,0.0050968399592252805,0.51,0.9959225280326198
P1,273,Under Armour Kids' Mercenary Slide,2016-05-22,4,7.0,13.0,-9.0,-0.6923076923076923,981,0.004077471967380225,0.41,1.0
P1,276,Under Armour Women's Ignite Slide,2016-05-22,0,8.0,9.0,-9.0,-1.0,981,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2016-05-29,543,1.0,529.0,14.0,0.026465028355387523,971,0.5592173017507724,55.92,0.5592173017507724
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-05-29,226,2.0,237.0,-11.0,-0.046413502109704644,971,0.23274974253347064,23.27,0.791967044284243
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2016-05-29,168,3.0,161.0,7.0,0.043478260869565216,971,0.17301750772399588,17.3,0.964984552008239
P1,273,Under Armour Kids' Mercenary Slide,2016-05-29,9,4.0,4.0,5.0,1.25,971,0.009268795056642637,0.93,0.9742533470648816
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-05-29,6,5.0,11.0,-5.0,-0.45454545454545453,971,0.006179196704428424,0.62,0.98043254376931
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2016-05-29,5,6.0,24.0,-19.0,-0.7916666666666666,971,0.005149330587023687,0.51,0.9855818743563337
P1,276,Under Armour Women's Ignite Slide,2016-05-29,5,6.0,0.0,5.0,,971,0.005149330587023687,0.51,0.9907312049433574
P1,282,Under Armour Women's Ignite PIP VI Slide,2016-05-29,5,6.0,5.0,0.0,0.0,971,0.005149330587023687,0.51,0.995880535530381
P1,278,Under Armour Men's Compression EV SL Slide,2016-05-29,3,7.0,5.0,-2.0,-0.4,971,0.003089598352214212,0.31,0.9989701338825953
P1,172,Nike Women's Tempo Shorts,2016-05-29,1,8.0,5.0,-4.0,-0.8,971,0.0010298661174047373,0.1,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2016-06-05,529,1.0,543.0,-14.0,-0.02578268876611418,950,0.5568421052631579,55.68,0.5568421052631579
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-06-05,211,2.0,226.0,-15.0,-0.06637168141592921,950,0.22210526315789475,22.21,0.7789473684210526
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2016-06-05,160,3.0,168.0,-8.0,-0.047619047619047616,950,0.16842105263157894,16.84,0.9473684210526316
P1,278,Under Armour Men's Compression EV SL Slide,2016-06-05,16,4.0,3.0,13.0,4.333333333333333,950,0.016842105263157894,1.68,0.9642105263157895
P1,273,Under Armour Kids' Mercenary Slide,2016-06-05,13,5.0,9.0,4.0,0.4444444444444444,950,0.01368421052631579,1.37,0.9778947368421053
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-06-05,10,6.0,6.0,4.0,0.6666666666666666,950,0.010526315789473684,1.05,0.988421052631579
P1,282,Under Armour Women's Ignite PIP VI Slide,2016-06-05,7,7.0,5.0,2.0,0.4,950,0.007368421052631579,0.74,0.9957894736842106
P1,276,Under Armour Women's Ignite Slide,2016-06-05,2,8.0,5.0,-3.0,-0.6,950,0.002105263157894737,0.21,0.9978947368421053
P1,172,Nike Women's Tempo Shorts,2016-06-05,1,9.0,1.0,0.0,0.0,950,0.0010526315789473684,0.11,0.9989473684210527
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2016-06-05,1,9.0,5.0,-4.0,-0.8,950,0.0010526315789473684,0.11,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2016-06-12,523,1.0,529.0,-6.0,-0.011342155009451797,955,0.5476439790575917,54.76,0.5476439790575917
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-06-12,225,2.0,211.0,14.0,0.06635071090047394,955,0.2356020942408377,23.56,0.7832460732984293
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2016-06-12,155,3.0,160.0,-5.0,-0.03125,955,0.16230366492146597,16.23,0.9455497382198953
P1,172,Nike Women's Tempo Shorts,2016-06-12,21,4.0,1.0,20.0,20.0,955,0.02198952879581152,2.2,0.9675392670157068
P1,282,Under Armour Women's Ignite PIP VI Slide,2016-06-12,12,5.0,7.0,5.0,0.7142857142857143,955,0.012565445026178011,1.26,0.9801047120418849
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-06-12,8,6.0,10.0,-2.0,-0.2,955,0.008376963350785341,0.84,0.9884816753926702
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2016-06-12,6,7.0,1.0,5.0,5.0,955,0.0062827225130890054,0.63,0.9947643979057592
P1,278,Under Armour Men's Compression EV SL Slide,2016-06-12,3,8.0,16.0,-13.0,-0.8125,955,0.0031413612565445027,0.31,0.9979057591623037
P1,273,Under Armour Kids' Mercenary Slide,2016-06-12,2,9.0,13.0,-11.0,-0.8461538461538461,955,0.0020942408376963353,0.21,1.0
P1,276,Under Armour Women's Ignite Slide,2016-06-12,0,10.0,2.0,-2.0,-1.0,955,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2016-06-19,489,1.0,523.0,-34.0,-0.06500956022944551,951,0.5141955835962145,51.42,0.5141955835962145
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-06-19,271,2.0,225.0,46.0,0.20444444444444446,951,0.28496319663512093,28.5,0.7991587802313355
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2016-06-19,151,3.0,155.0,-4.0,-0.025806451612903226,951,0.1587802313354364,15.88,0.9579390115667719
P1,282,Under Armour Women's Ignite PIP VI Slide,2016-06-19,17,4.0,12.0,5.0,0.4166666666666667,951,0.017875920084121977,1.79,0.9758149316508938
P1,273,Under Armour Kids' Mercenary Slide,2016-06-19,6,5.0,2.0,4.0,2.0,951,0.006309148264984227,0.63,0.982124079915878
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2016-06-19,5,6.0,6.0,-1.0,-0.16666666666666666,951,0.005257623554153523,0.53,0.9873817034700316
P1,278,Under Armour Men's Compression EV SL Slide,2016-06-19,5,6.0,3.0,2.0,0.6666666666666666,951,0.005257623554153523,0.53,0.9926393270241851
P1,172,Nike Women's Tempo Shorts,2016-06-19,3,7.0,21.0,-18.0,-0.8571428571428571,951,0.0031545741324921135,0.32,0.9957939011566772
P1,276,Under Armour Women's Ignite Slide,2016-06-19,3,7.0,0.0,3.0,,951,0.0031545741324921135,0.32,0.9989484752891693
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-06-19,1,8.0,8.0,-7.0,-0.875,951,0.0010515247108307045,0.11,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2016-06-26,530,1.0,489.0,41.0,0.08384458077709611,964,0.549792531120332,54.98,0.549792531120332
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-06-26,241,2.0,271.0,-30.0,-0.11070110701107011,964,0.25,25.0,0.799792531120332
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2016-06-26,155,3.0,151.0,4.0,0.026490066225165563,964,0.1607883817427386,16.08,0.9605809128630706
P1,282,Under Armour Women's Ignite PIP VI Slide,2016-06-26,12,4.0,17.0,-5.0,-0.29411764705882354,964,0.012448132780082987,1.24,0.9730290456431536
P1,278,Under Armour Men's Compression EV SL Slide,2016-06-26,10,5.0,5.0,5.0,1.0,964,0.01037344398340249,1.04,0.9834024896265561
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-06-26,8,6.0,1.0,7.0,7.0,964,0.008298755186721992,0.83,0.991701244813278
P1,172,Nike Women's Tempo Shorts,2016-06-26,4,7.0,3.0,1.0,0.3333333333333333,964,0.004149377593360996,0.41,0.995850622406639
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2016-06-26,4,7.0,5.0,-1.0,-0.2,964,0.004149377593360996,0.41,1.0
P1,273,Under Armour Kids' Mercenary Slide,2016-06-26,0,8.0,6.0,-6.0,-1.0,964,0.0,0.0,1.0
P1,276,Under Armour Women's Ignite Slide,2016-06-26,0,8.0,3.0,-3.0,-1.0,964,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2016-07-03,482,1.0,530.0,-48.0,-0.09056603773584905,962,0.501039501039501,50.1,0.501039501039501
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-07-03,274,2.0,241.0,33.0,0.13692946058091288,962,0.28482328482328484,28.48,0.7858627858627858
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2016-07-03,167,3.0,155.0,12.0,0.07741935483870968,962,0.1735966735966736,17.36,0.9594594594594594
P1,282,Under Armour Women's Ignite PIP VI Slide,2016-07-03,14,4.0,12.0,2.0,0.16666666666666666,962,0.014553014553014554,1.46,0.974012474012474
P1,273,Under Armour Kids' Mercenary Slide,2016-07-03,8,5.0,0.0,8.0,,962,0.008316008316008316,0.83,0.9823284823284824
P1,276,Under Armour Women's Ignite Slide,2016-07-03,8,5.0,0.0,8.0,,962,0.008316008316008316,0.83,0.9906444906444907
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-07-03,5,6.0,8.0,-3.0,-0.375,962,0.005197505197505198,0.52,0.9958419958419958
P1,172,Nike Women's Tempo Shorts,2016-07-03,4,7.0,4.0,0.0,0.0,962,0.004158004158004158,0.42,1.0
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2016-07-03,0,8.0,4.0,-4.0,-1.0,962,0.0,0.0,1.0
P1,278,Under Armour Men's Compression EV SL Slide,2016-07-03,0,8.0,10.0,-10.0,-1.0,962,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2016-07-10,524,1.0,482.0,42.0,0.08713692946058091,1025,0.511219512195122,51.12,0.511219512195122
P1,191,Nike Men's Free 5.0+ Running Shoe,2016-07-10,280,2.0,274.0,6.0,0.021897810218978103,1025,0.2731707317073171,27.32,0.784390243902439
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2016-07-10,152,3.0,167.0,-15.0,-0.08982035928143713,1025,0.14829268292682926,14.83,0.9326829268292683
P1,282,Under Armour Women's Ignite PIP VI Slide,2016-07-10,28,4.0,14.0,14.0,1.0,1025,0.027317073170731707,2.73,0.9600000000000001
P1,276,Under Armour Women's Ignite Slide,2016-07-10,14,5.0,8.0,6.0,0.75,1025,0.013658536585365854,1.37,0.9736585365853658
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2016-07-10,11,6.0,0.0,11.0,,1025,0.010731707317073172,1.07,0.984390243902439
P1,249,Under Armour Women's Micro G Skulpt Running S,2016-07-10,9,7.0,5.0,4.0,0.8,1025,0.00878048780487805,0.88,0.9931707317073171
P1,172,Nike Women's Tempo Shorts,2016-07-10,6,8.0,4.0,2.0,0.5,1025,0.005853658536585366,0.59,0.9990243902439024
